actual,predicted
0,0.0500587
1,0.8877394
0,0.593745
1,0.3098551
1,0.9169473
0,0.20041761
1,0.54472846
0,0.63721013
1,0.10072877
1,0.664662
0,0.25175875
1,0.18318683
0,0.38591036
1,0.6163523
0,0.09002665
0,0.69716835
1,0.95183885
1,0.31049466
0,0.44532353
1,0.6755187
1,0.08832419
1,0.96569186
1,0.13607343
1,0.87611127
1,0.10492408
0,0.14280513
0,0.17977203
0,0.81977415
1,0.96392393
1,0.3551712
1,0.825423
0,0.14194691
0,0.96611047
1,0.26686534
0,0.020991731
1,0.11367108
0,0.39211887
1,0.585071
1,0.16972695
0,0.0597799
1,0.090360254
1,0.15067239
1,0.8935455
0,0.048105624
1,0.15984789
0,0.24170217
0,0.24733542
1,0.56873286
0,0.39450336
1,0.48166493
0,0.11266506
1,0.10046965
0,0.14954844
1,0.9157876
0,0.10558096
1,0.10238373
0,0.23987637
0,0.067788556
1,0.16247876
1,0.42320597
0,0.1857567
1,0.22542457
0,0.087901466
1,0.36251232
1,0.12956598
1,0.95365465
1,0.7273632
0,0.14156693
1,0.024963377
1,0.073000334
0,0.5993287
0,0.7694362
1,0.31526774
0,0.72859585
1,0.14689392
1,0.54701275
1,0.6485921
1,0.77553105
0,0.6723052
1,0.2346658
0,0.20808655
0,0.10595561
0,0.124613404
0,0.17896584
0,0.14088711
1,0.1706365
0,0.051530264
1,0.80751646
1,0.83083034
0,0.13787714
1,0.39885178
1,0.08961798
0,0.66750574
0,0.85389006
1,0.93942004
0,0.76868284
1,0.71075547
1,0.87192214
1,0.5992246
1,0.7079807
0,0.12754127
1,0.7866926
0,0.45443273
0,0.78576523
1,0.48582023
0,0.039133176
1,0.48339456
1,0.9136872
0,0.10997852
1,0.08292109
1,0.94216496
0,0.26061815
1,0.7224877
1,0.6158803
1,0.038387395
0,0.07287846
1,0.113941975
0,0.08614245
0,0.8357927
0,0.10438051
0,0.08694234
0,0.31595784
1,0.6253899
1,0.34910038
0,0.06975713
0,0.1606881
0,0.28507176
1,0.5937712
1,0.9572747
0,0.7387744
1,0.6593353
1,0.4669998
0,0.13171858
1,0.9839354
1,0.6987453
1,0.968651
1,0.19797988
1,0.40363824
0,0.12153421
1,0.9073216
0,0.3927748
0,0.96669465
0,0.40055293
0,0.9002977
1,0.8431549
0,0.2521303
1,0.23971803
1,0.2791172
0,0.1976666
0,0.115010805
1,0.81046665
1,0.11648764
0,0.59858614
0,0.61125743
0,0.69452935
0,0.33718818
0,0.23438796
1,0.12677945
0,0.61336493
1,0.6722132
1,0.16355771
0,0.079355255
1,0.057230856
0,0.8046158
1,0.02883427
0,0.08402454
0,0.32734862
0,0.64913005
1,0.5277022
1,0.7864143
0,0.81095743
1,0.9049604
1,0.9424693
1,0.03172888
1,0.6976395
1,0.9302998
1,0.68086964
0,0.14534774
1,0.7085699
1,0.377224
0,0.5220203
1,0.58895284
1,0.17339791
0,0.13163218
1,0.0648576
1,0.47548077
1,0.031088974
0,0.093860425
0,0.09066369
1,0.11275771
0,0.14081098
1,0.96085024
0,0.35829288
0,0.07943267
0,0.14319098
1,0.057408147
1,0.20003557
0,0.08718904
0,0.5709934
1,0.10253858
1,0.90680337
1,0.98915344
0,0.18451595
0,0.0853055
0,0.11571517
0,0.7492247
0,0.9457797
0,0.42963976
1,0.7776201
1,0.9867089
0,0.060570814
0,0.043500397
1,0.17668176
1,0.09398918
0,0.76291484
1,0.803032
0,0.4119399
1,0.34860754
1,0.93160695
1,0.3063247
0,0.058732912
1,0.62246287
0,0.037155308
1,0.7328812
0,0.18086821
1,0.10499473
0,0.54705626
0,0.04528092
0,0.109138645
0,0.3205147
0,0.8805408
1,0.098929614
0,0.47251454
0,0.16040534
1,0.76643485
0,0.06848504
1,0.17551436
1,0.22725496
0,0.15081517
1,0.9076511
1,0.53671604
0,0.74091256
1,0.9736775
0,0.19551371
0,0.7170709
0,0.14472474
0,0.11696554
1,0.061116427
1,0.380629
1,0.6203158
1,0.17855245
0,0.049791697
0,0.057884406
1,0.94796646
1,0.6912152
1,0.32369903
0,0.6807108
1,0.92079955
0,0.0486225
0,0.166532
0,0.4603777
1,0.0947102
0,0.91765565
1,0.9529634
0,0.17672674
0,0.24089238
0,0.48773265
1,0.80380446
0,0.07048552
1,0.16195543
1,0.12371883
0,0.023607701
1,0.7398439
0,0.07703329
0,0.5744325
1,0.7457242
0,0.06771799
1,0.7194455
0,0.079617314
0,0.38984892
0,0.13432148
1,0.72811514
0,0.10244098
0,0.9109147
1,0.9060002
0,0.107259005
0,0.03236174
1,0.27682927
0,0.09975051
1,0.96543
1,0.035837553
1,0.96771693
0,0.8733849
1,0.07644225
0,0.12281297
0,0.6291263
0,0.065481745
0,0.07463751
1,0.96796393
0,0.13000776
1,0.4768275
0,0.312229
1,0.26075977
1,0.32297236
0,0.06758713
1,0.90440357
0,0.64004
1,0.9804955
1,0.05104029
0,0.22090991
1,0.4889181
1,0.17945938
0,0.35836062
0,0.0925746
0,0.122179285
0,0.026292717
1,0.13516152
1,0.96949583
0,0.13648668
0,0.57007277
0,0.121765524
0,0.31180316
1,0.6276241
1,0.6557186
0,0.25789258
1,0.9091203
1,0.08093313
0,0.6274854
0,0.74331725
1,0.9602338
1,0.68946725
1,0.23156564
1,0.096642
0,0.84571046
1,0.111385025
1,0.797844
1,0.09937113
1,0.22075231
1,0.869876
0,0.10552041
1,0.9691155
1,0.49638066
1,0.14639857
1,0.43607205
0,0.40783665
0,0.9469002
1,0.61914015
1,0.08537253
0,0.05061769
1,0.17486821
0,0.13383311
0,0.8910664
0,0.10233677
1,0.89381754
0,0.11004705
0,0.44148293
0,0.7177306
1,0.91190743
1,0.58861107
1,0.87602246
0,0.17823863
1,0.89041823
0,0.7534932
1,0.5221242
0,0.8769319
1,0.08287712
1,0.33539152
1,0.38604203
0,0.032432575
0,0.08828676
0,0.5107014
0,0.070188776
1,0.1837791
0,0.14345396
1,0.6378341
1,0.88986295
1,0.27253067
1,0.86222523
0,0.17226823
1,0.37847832
1,0.19889517
1,0.42279887
0,0.1035368
0,0.8274278
0,0.034722447
1,0.6658012
1,0.7450462
0,0.09656177
0,0.08141856
1,0.9219437
1,0.6923946
1,0.5954302
1,0.8540015
1,0.86191344
1,0.62238944
0,0.048701905
1,0.28290892
0,0.20054069
0,0.088925704
0,0.29989746
1,0.8832065
0,0.5215037
1,0.29587677
0,0.7452737
1,0.92910326
0,0.94621885
0,0.11753618
0,0.07514581
0,0.02926669
0,0.089565866
0,0.47214228
0,0.29017243
1,0.9247019
1,0.43822613
1,0.09111868
0,0.30558482
0,0.21757586
0,0.08564776
0,0.04727492
0,0.9433078
1,0.5140921
0,0.087316334
1,0.63614535
0,0.45714045
1,0.806433
1,0.099274926
1,0.7238825
0,0.3820822
1,0.15797955
1,0.94815725
0,0.632393
0,0.9774012
0,0.5409606
1,0.85296535
0,0.055996027
0,0.07549152
1,0.11326682
1,0.4656417
0,0.07663726
1,0.904754
0,0.6068735
1,0.4938895
1,0.15882213
1,0.14624062
0,0.061148506
1,0.078066155
0,0.071000315
1,0.29368016
1,0.106147096
1,0.13144155
1,0.018272696
0,0.1325893
1,0.79424155
1,0.98055786
0,0.05881397
0,0.11582191
0,0.13231207
1,0.48780358
1,0.91021746
0,0.39469934
1,0.12042345
1,0.25508288
0,0.08615822
1,0.64583236
0,0.06553238
0,0.098820135
0,0.046805948
0,0.067157365
0,0.47862172
1,0.5997818
1,0.7166551
0,0.090363346
1,0.03707646
0,0.16702628
0,0.09180818
1,0.065576956
0,0.09685835
1,0.3525468
1,0.61676306
0,0.89961135
0,0.14476305
1,0.45459107
0,0.51410335
0,0.5781473
0,0.11680611
1,0.02092935
1,0.11979813
0,0.11281187
1,0.2182782
1,0.034280907
1,0.4417657
1,0.6402159
1,0.11239035
0,0.5308628
0,0.13370848
0,0.80118626
0,0.33921614
0,0.3966082
0,0.12450123
0,0.34890655
1,0.85717016
0,0.10175429
0,0.22215754
0,0.4984122
1,0.918709
0,0.50465703
0,0.20404902
0,0.9747958
1,0.059987493
0,0.0721769
0,0.049837988
1,0.6123285
1,0.5639506
0,0.52396977
1,0.04432561
1,0.24888891
0,0.1065197
1,0.57715863
1,0.58687377
0,0.15111965
1,0.47782815
0,0.25773197
0,0.2194409
0,0.082567655
1,0.93758994
1,0.4001143
0,0.110169575
1,0.092854574
1,0.9418592
1,0.077625066
0,0.15834616
0,0.29466572
0,0.8032362
0,0.9686905
0,0.53227645
0,0.47753096
0,0.9762435
0,0.31907946
0,0.17515899
0,0.16510244
0,0.19338652
1,0.986578
1,0.10282023
1,0.34634772
1,0.6727757
1,0.5742252
0,0.084709525
0,0.6838547
1,0.8053283
0,0.13217747
1,0.072887294
1,0.1817404
1,0.8867764
1,0.035102345
1,0.9535551
1,0.40153277
0,0.094241165
1,0.95759314
0,0.20720163
0,0.27564842
1,0.09367465
0,0.46901733
1,0.60346705
1,0.522848
0,0.85155326
0,0.20722823
1,0.913533
1,0.7121189
1,0.15085824
0,0.078435466
0,0.08699057
0,0.86139804
0,0.14226921
1,0.075589955
0,0.15897103
0,0.4363549
0,0.14210063
1,0.83369327
1,0.73601043
0,0.10140198
0,0.7338899
1,0.039626803
0,0.14634249
1,0.12803017
1,0.47767082
0,0.8548627
1,0.5829477
0,0.19926298
0,0.18699072
0,0.93455946
0,0.8304734
0,0.18020469
1,0.11071467
0,0.78610456
0,0.816322
1,0.15369445
0,0.21895412
0,0.70983016
1,0.061015192
1,0.691104
1,0.21599454
0,0.082313284
0,0.8410978
0,0.09378343
1,0.45709667
1,0.7943844
1,0.7751135
1,0.5210812
0,0.8964159
0,0.1580243
1,0.15680934
0,0.14334875
0,0.20351599
0,0.9756332
0,0.16082788
0,0.072314814
0,0.04964258
0,0.6051517
0,0.10034556
0,0.090082556
0,0.14335904
0,0.9248218
1,0.21975021
0,0.11460143
0,0.02907841
0,0.6276318
0,0.03732783
1,0.85096306
0,0.22664823
1,0.9312184
1,0.47910476
1,0.054464553
0,0.42999613
1,0.59517676
0,0.64831424
1,0.9507637
1,0.26230884
1,0.054301087
1,0.7522652
0,0.06590788
0,0.04563464
1,0.24393588
1,0.14442635
1,0.061239757
0,0.07404202
0,0.06347766
0,0.19996282
0,0.15617815
0,0.0645061
1,0.25053158
1,0.15628396
1,0.3567708
1,0.2953785
1,0.38338867
0,0.08206998
0,0.065967225
0,0.24556735
1,0.07440579
1,0.63168496
0,0.056364287
0,0.33984944
0,0.08729578
0,0.26631758
1,0.2503335
0,0.9029068
0,0.17215437
0,0.24144053
1,0.21014802
0,0.81346595
0,0.17281991
0,0.5748199
1,0.8893237
0,0.11087717
0,0.08221742
0,0.06623637
1,0.91803616
0,0.073838614
1,0.38730934
0,0.083841845
0,0.66919535
1,0.7990643
0,0.033530165
0,0.57188016
1,0.06371745
1,0.12280983
0,0.098862484
1,0.20452318
1,0.96175116
0,0.5273222
1,0.60730135
1,0.41417724
1,0.3725688
1,0.56850547
0,0.3989173
0,0.08234823
0,0.060567286
0,0.23881099
0,0.054406825
0,0.43587813
1,0.9049883
0,0.2905728
1,0.7778778
0,0.22172183
1,0.74750686
1,0.26237643
1,0.8409856
0,0.4974239
0,0.62983733
0,0.20402184
1,0.061460696
0,0.1030909
1,0.4846887
0,0.520499
1,0.14008477
1,0.3005094
0,0.8536243
1,0.20675139
0,0.068025604
0,0.07198873
0,0.2295407
1,0.38101482
1,0.41523036
0,0.77295196
0,0.7872946
0,0.21348284
1,0.47468516
0,0.07738019
1,0.29226103
0,0.054406285
1,0.5922376
0,0.95198494
0,0.42458615
1,0.2277499
0,0.74838865
0,0.90233976
1,0.3324311
0,0.0905592
0,0.4521152
0,0.3666032
0,0.037220016
1,0.49393842
0,0.39478713
1,0.05214323
0,0.1270444
0,0.4748245
0,0.49236658
0,0.9056909
1,0.14536105
0,0.2124307
0,0.07355288
0,0.13165297
0,0.4052292
1,0.7939165
0,0.36389187
0,0.07046962
1,0.15609223
1,0.87238985
0,0.78188175
0,0.060939938
1,0.8619239
0,0.43664858
0,0.1444198
0,0.0183475
1,0.5882854
1,0.036964245
1,0.12499284
0,0.10070787
0,0.9604248
1,0.5027157
1,0.33735508
0,0.45481113
1,0.9493847
0,0.31806645
0,0.30131534
0,0.32219476
1,0.5442906
1,0.2919201
0,0.04054308
0,0.08157883
1,0.81601334
1,0.12374325
1,0.13367781
0,0.07023214
1,0.9617631
0,0.30218112
0,0.13167466
1,0.4159804
1,0.2038512
1,0.15323101
0,0.9330824
0,0.21256313
1,0.9571825
0,0.045980807
1,0.24453126
0,0.2353031
0,0.094043374
0,0.27342272
1,0.10206231
1,0.020183485
0,0.06913189
0,0.5433303
0,0.12901078
0,0.86557597
0,0.08638827
1,0.056530435
1,0.13515879
0,0.13129227
1,0.6048941
1,0.1368993
1,0.89357847
0,0.22091144
0,0.24405293
1,0.131591
0,0.091798596
0,0.72363496
1,0.9561678
1,0.09778429
0,0.88059443
0,0.1957858
1,0.954294
1,0.3480922
0,0.16823082
0,0.12020577
0,0.88476825
0,0.51606095
0,0.7162394
1,0.16822849
0,0.27253982
1,0.9663969
1,0.24151058
0,0.59281623
0,0.18564479
1,0.451047
0,0.3227746
0,0.551294
1,0.8274127
0,0.67853785
0,0.07913871
1,0.97204375
0,0.09501235
1,0.06540638
1,0.27729237
1,0.9522865
1,0.03276356
1,0.020725284
0,0.113006875
0,0.09655017
1,0.95605665
0,0.47130525
0,0.75179374
1,0.066709176
0,0.072409436
0,0.90076405
1,0.10259146
0,0.1455367
0,0.10129441
0,0.9735708
1,0.65729713
0,0.009705351
1,0.8353635
1,0.056434654
0,0.20418803
1,0.14469677
0,0.7385456
0,0.47586358
0,0.7979325
1,0.81940037
0,0.13827455
0,0.20174734
0,0.3536948
0,0.8735006
0,0.117677
1,0.6513398
1,0.7744306
1,0.35369352
1,0.73670346
0,0.056103684
1,0.19485496
1,0.0542494
1,0.083119504
0,0.088952325
0,0.10842216
0,0.09305584
0,0.6694234
0,0.2973084
0,0.037190054
0,0.13007306
0,0.32634768
0,0.0443407
1,0.80622
0,0.6987708
0,0.62324613
1,0.17421907
0,0.21157098
0,0.117876776
0,0.036856443
1,0.31473568
1,0.40052447
0,0.021794312
1,0.03218036
0,0.9119947
1,0.9416833
1,0.08616948
0,0.34541804
0,0.23131087
0,0.13638309
1,0.083042026
0,0.6008581
1,0.9314831
1,0.3057002
1,0.040193554
1,0.80171955
1,0.85283124
1,0.4390406
0,0.5572151
0,0.88834316
1,0.89226997
0,0.16267979
0,0.13041678
0,0.9016352
1,0.08310279
1,0.24665767
1,0.63060683
1,0.18053107
0,0.53432506
0,0.9330667
0,0.78176236
1,0.055301357
0,0.8577846
0,0.055478197
0,0.09639862
0,0.21501796
0,0.0879938
0,0.10324562
1,0.10018631
0,0.11466662
0,0.94340783
1,0.2457563
1,0.11287542
0,0.9559987
0,0.04277455
0,0.07362804
1,0.9413377
0,0.18290699
0,0.50120187
1,0.08727606
1,0.06214146
1,0.938459
0,0.11005205
0,0.10821464
1,0.30580926
1,0.08425883
0,0.8868463
0,0.37839895
1,0.21083249
1,0.968343
0,0.63252836
0,0.19852018
0,0.73914105
0,0.05127184
1,0.082177095
1,0.11243902
1,0.07892703
1,0.051961664
1,0.3951403
0,0.7802514
1,0.24144983
0,0.53186244
1,0.067294076
1,0.47101578
0,0.15371786
1,0.69110566
0,0.13930911
0,0.050976958
1,0.20917122
0,0.121360846
0,0.15274385
0,0.7346342
1,0.110568754
0,0.07256514
0,0.11481232
0,0.67805153
0,0.8857382
1,0.65995777
1,0.9624872
1,0.3549317
1,0.26002577
1,0.9043856
1,0.4568381
1,0.43806618
1,0.17896956
1,0.91867346
1,0.85834837
1,0.10130583
1,0.060270496
0,0.10560938
1,0.1760757
1,0.8347588
1,0.060142368
0,0.34408066
0,0.15071127
1,0.84477156
1,0.18925446
1,0.9318566
1,0.71461505
1,0.9581495
1,0.07405023
1,0.13926579
1,0.78136796
0,0.8974939
0,0.81914294
0,0.13435617
0,0.06443563
0,0.5920526
1,0.51587445
0,0.16525075
0,0.09613702
0,0.039800894
1,0.29663983
0,0.07742009
0,0.07374535
1,0.91312677
1,0.31271717
1,0.9582857
1,0.2944008
0,0.14573112
0,0.1017149
0,0.3565037
1,0.7919053
0,0.056971256
1,0.4098656
0,0.02203506
1,0.9573649
1,0.08329727
0,0.7573604
0,0.09789313
0,0.10669132
0,0.11423799
0,0.078563645
1,0.07116061
1,0.20071591
0,0.15051302
0,0.12709308
1,0.18002865
0,0.8956687
1,0.116883956
0,0.141325
0,0.3054487
0,0.28631154
1,0.46338382
0,0.15967509
0,0.08502193
1,0.11000985
1,0.9807844
0,0.112777606
1,0.65738493
0,0.060021993
0,0.07463882
0,0.78487873
1,0.90926933
0,0.35336906
1,0.18369226
0,0.30066746
1,0.50290316
1,0.6744321
1,0.2894665
0,0.13793197
1,0.11053264
1,0.11123843
0,0.53082585
0,0.7535774
0,0.098496735
0,0.06921645
1,0.93995094
1,0.37423444
1,0.09038142
1,0.15938698
0,0.11403164
0,0.62910587
0,0.11152944
1,0.8759377
0,0.18113212
0,0.42595986
0,0.08529795
1,0.9068518
0,0.28762645
0,0.08364818
1,0.8474041
0,0.9303868
1,0.704323
0,0.37602445
1,0.08568205
1,0.7581005
0,0.033677194
1,0.6928445
0,0.20975462
1,0.6962297
1,0.987208
1,0.08227872
1,0.8428842
1,0.031069847
1,0.28517026
0,0.4419332
0,0.16765614
1,0.44203717
0,0.19473492
1,0.13227686
0,0.21394181
1,0.72635
0,0.061885454
0,0.48023504
1,0.1848367
1,0.76777786
0,0.48520106
1,0.75563735
0,0.099483974
0,0.0818965
1,0.054642834
0,0.13049906
1,0.9353006
0,0.5288861
1,0.076961
1,0.86558115
0,0.8586602
1,0.0534142
0,0.9711963
1,0.96776575
0,0.10739157
0,0.7677321
1,0.87924206
0,0.35502675
1,0.06277524
0,0.15345773
0,0.31286317
0,0.6187359
0,0.08765433
0,0.13626336
1,0.257478
1,0.4883279
1,0.14151832
0,0.42558125
1,0.9027856
1,0.9597464
1,0.1735144
0,0.07315758
0,0.047208365
1,0.14328304
0,0.0729239
1,0.05792899
1,0.75605637
1,0.22653745
1,0.9089697
1,0.7113658
0,0.5563283
1,0.44409603
1,0.03440902
0,0.2298912
1,0.1339721
1,0.91628826
0,0.22044277
1,0.5901906
0,0.24761045
1,0.9614425
0,0.06851634
1,0.891993
1,0.348937
0,0.31013864
1,0.41298097
0,0.08771528
1,0.9037443
0,0.21363936
0,0.045186453
0,0.43902907
0,0.70283085
0,0.26104262
1,0.23212776
1,0.03987551
0,0.07066562
0,0.104241826
0,0.8778002
0,0.14506759
0,0.14245886
0,0.085568845
0,0.78639275
1,0.07962252
0,0.26810405
1,0.7893837
0,0.22897793
0,0.2696688
1,0.9252117
1,0.17499237
0,0.6076327
0,0.45986697
0,0.10577727
1,0.08828426
1,0.7824437
0,0.56302977
1,0.934474
0,0.32781643
1,0.7104568
0,0.9360003
1,0.9368512
1,0.850428
1,0.09164236
1,0.5210508
0,0.046387862
1,0.71548206
1,0.24539715
0,0.32829228
1,0.71883273
0,0.05956761
0,0.069968306
1,0.49924466
1,0.54764456
1,0.3877321
1,0.07078295
1,0.09464645
1,0.09883475
0,0.62480915
0,0.07681733
1,0.46363565
1,0.93413275
0,0.10144648
1,0.45108292
0,0.057440232
0,0.21868798
1,0.07700326
0,0.26520836
0,0.7390695
1,0.08076665
1,0.3199478
1,0.78528357
0,0.02554512
0,0.12002051
0,0.88317204
1,0.7089827
1,0.8252817
1,0.61420274
0,0.071645
1,0.8884528
0,0.09179283
1,0.31196767
1,0.9248318
0,0.47265092
1,0.8938749
1,0.06764036
0,0.9623104
1,0.14476253
1,0.5694709
0,0.6105894
1,0.089357235
0,0.14380524
1,0.44672605
0,0.056581702
1,0.1706876
0,0.6656792
0,0.80115056
0,0.042234402
1,0.88993335
0,0.12562686
0,0.18187352
0,0.11046867
0,0.38769662
0,0.09446375
0,0.1104943
1,0.49226674
0,0.18348476
0,0.021070506
0,0.28615627
0,0.072143294
0,0.86429685
0,0.92141414
0,0.08999746
0,0.7842995
1,0.77902484
1,0.9323445
0,0.03900391
0,0.36215734
1,0.118619256
0,0.064155415
1,0.9496939
0,0.031494975
1,0.2869736
1,0.5556533
0,0.27595663
1,0.040208012
1,0.04245672
0,0.5622855
0,0.038602475
1,0.56768626
1,0.9709891
0,0.1319664
1,0.95322657
0,0.22608943
1,0.3873856
0,0.106079936
1,0.18741854
0,0.9230627
1,0.95794964
0,0.15657473
0,0.9389854
1,0.09680702
0,0.054535832
0,0.29419544
1,0.87899166
1,0.68361986
0,0.9454817
0,0.5620387
1,0.109707266
0,0.94492227
0,0.06744702
0,0.2119375
1,0.5983281
0,0.035700902
0,0.81053257
1,0.94227874
0,0.58435637
1,0.98761815
0,0.3329275
1,0.2835694
0,0.14712776
1,0.036191255
0,0.11782248
0,0.08019685
0,0.06917808
1,0.38029552
0,0.051843923
1,0.23152508
0,0.045521382
0,0.23711722
0,0.13268471
1,0.06689514
1,0.917543
1,0.9717019
0,0.143435
1,0.18290518
0,0.03750603
0,0.15160729
1,0.12164608
1,0.70646036
1,0.06808706
0,0.41843462
0,0.10076312
1,0.16949753
1,0.8072555
0,0.9736945
0,0.09919561
0,0.103904806
1,0.32470304
0,0.080580704
0,0.85625786
1,0.8539731
0,0.37785834
1,0.5265745
0,0.16020842
1,0.7991505
1,0.7472256
0,0.09298772
0,0.16471434
0,0.05984162
0,0.15607345
0,0.08690252
0,0.22258437
1,0.7178157
1,0.5675641
1,0.9381647
0,0.065499865
0,0.14262116
1,0.4595393
0,0.041189026
1,0.12873554
1,0.25476253
0,0.06744495
0,0.22208562
0,0.5991763
1,0.9727221
0,0.42703083
0,0.13922141
0,0.039256215
0,0.83895904
0,0.041989796
0,0.17011757
1,0.9044616
1,0.6779948
1,0.9679324
1,0.18943736
1,0.22788917
1,0.9421543
1,0.059369903
1,0.11667636
0,0.6547201
0,0.08493165
1,0.6404673
0,0.14797443
0,0.1332321
1,0.093161404
0,0.9598378
0,0.07086382
0,0.037620027
1,0.5959196
0,0.09426302
1,0.29670045
1,0.6514706
1,0.6450002
0,0.87777096
1,0.8847952
0,0.031538755
0,0.3859025
0,0.6247795
0,0.09363401
0,0.9295347
0,0.0797914
1,0.1298482
0,0.09231592
1,0.9160627
0,0.13189775
1,0.0378274
0,0.07118818
1,0.8713353
1,0.10197586
0,0.30671135
1,0.5288191
0,0.41857255
0,0.6903316
1,0.060122073
0,0.12797016
0,0.82633436
1,0.648334
0,0.18271536
0,0.6380799
0,0.09801641
0,0.05699374
0,0.22452639
0,0.13511266
1,0.55198896
0,0.082330935
1,0.6736094
1,0.37474856
0,0.074347556
1,0.22814329
1,0.48992515
0,0.08340548
0,0.11120482
0,0.32085353
0,0.29171345
0,0.15784195
0,0.9705279
0,0.29129285
1,0.92999685
1,0.09815941
1,0.2698481
1,0.44704658
0,0.90250397
0,0.06972289
0,0.04901266
0,0.3912402
1,0.64813536
0,0.16835245
0,0.14593399
1,0.09036993
1,0.7517017
1,0.90608585
1,0.9794709
0,0.26854664
1,0.28556144
1,0.0850993
1,0.9099649
0,0.04631791
1,0.077091046
0,0.7322538
1,0.11904526
0,0.9503674
0,0.06558037
0,0.0242236
0,0.10316093
0,0.049760457
0,0.15060425
1,0.3091722
0,0.108989544
1,0.13371946
1,0.09851465
0,0.3295865
1,0.17093459
1,0.96948516
0,0.14517368
0,0.6647149
0,0.6440049
0,0.93407065
1,0.03079984
1,0.66022223
1,0.51472133
0,0.6120516
1,0.9462918
0,0.11628295
1,0.03652362
1,0.38510224
0,0.04427157
1,0.19716595
0,0.54482377
0,0.5929671
1,0.7876962
1,0.20536353
0,0.10307424
0,0.14464867
0,0.48201203
0,0.32864866
0,0.20562565
0,0.032386668
1,0.47981718
0,0.26676428
1,0.058256883
0,0.13466297
1,0.40682834
0,0.056771394
1,0.228706
0,0.6819352
0,0.11859148
0,0.68114686
0,0.121036515
0,0.12314642
0,0.82712275
0,0.15579137
0,0.23032682
1,0.90710723
1,0.7622935
1,0.020573292
1,0.14866075
1,0.044503234
1,0.34096414
0,0.5274416
0,0.1155695
0,0.45599732
0,0.10788422
1,0.44925523
1,0.7802825
0,0.08299814
1,0.9690001
0,0.7918208
1,0.27798694
0,0.93924624
1,0.37604776
0,0.055224158
0,0.1264735
0,0.9264692
0,0.07151261
0,0.061170004
1,0.28488544
0,0.0633771
0,0.17376584
0,0.85044855
1,0.04953034
1,0.9731264
1,0.043889105
1,0.97434896
0,0.25861916
1,0.6311108
0,0.21055622
1,0.88616276
1,0.23555325
1,0.87412196
0,0.17038478
0,0.08536427
1,0.7745139
0,0.78360426
0,0.63565445
1,0.07624948
1,0.8737267
0,0.034475096
0,0.13206533
0,0.1503945
1,0.059113692
0,0.12862022
1,0.8259909
0,0.16533108
1,0.4680227
0,0.47873223
0,0.046396893
0,0.95240104
1,0.10079877
0,0.08408576
0,0.24666348
0,0.096695215
1,0.17672907
1,0.3687227
1,0.5010438
0,0.20951702
0,0.08496257
1,0.83169764
1,0.054942936
1,0.37383834
1,0.84825367
1,0.11607922
1,0.80554104
0,0.90025914
1,0.95019716
1,0.8566075
0,0.09830907
1,0.64849174
1,0.20330971
0,0.916256
1,0.7513043
0,0.09640755
0,0.16644599
0,0.2234816
0,0.39353022
1,0.22737849
1,0.0920227
1,0.19942963
0,0.32888302
0,0.27565622
0,0.088730335
0,0.1315598
1,0.5284291
1,0.067355424
1,0.92220545
0,0.32398129
0,0.096536234
0,0.70172
0,0.10839132
0,0.10820013
0,0.29123974
1,0.82561463
1,0.10860552
1,0.67929864
0,0.1421272
0,0.22624348
1,0.51832414
0,0.07647875
0,0.06562531
1,0.48522165
0,0.22640903
0,0.5397311
0,0.21366234
1,0.100354046
0,0.016454788
0,0.6923091
0,0.13980511
0,0.08173137
1,0.95357144
1,0.9636562
0,0.06598856
0,0.8258826
0,0.9290362
0,0.10744749
1,0.60246056
0,0.10462893
1,0.59713507
0,0.108506076
0,0.07528189
0,0.103999764
1,0.95803607
1,0.1005758
0,0.50176984
1,0.78048366
1,0.072146036
1,0.8099083
0,0.80325043
1,0.17422712
1,0.75980455
0,0.20275328
0,0.17813824
1,0.19464988
1,0.89311445
1,0.6324198
1,0.27830252
1,0.08184962
0,0.10559429
1,0.24551503
0,0.78007376
1,0.96763587
0,0.07307614
1,0.65683156
1,0.046350818
1,0.7604177
1,0.16847825
1,0.4914331
1,0.26406446
0,0.09973882
1,0.11112048
1,0.5345561
0,0.17440288
0,0.9777204
1,0.9270648
1,0.25391248
1,0.2839548
0,0.14415187
1,0.064651296
0,0.028795987
0,0.2906499
1,0.79376477
1,0.12683164
1,0.5230863
0,0.6804706
0,0.06595886
1,0.9193755
1,0.8868965
0,0.12349219
0,0.8894815
0,0.10426426
0,0.027670635
0,0.17386505
0,0.06129288
1,0.38216603
1,0.15464881
0,0.10580528
1,0.9721111
0,0.32808328
1,0.17490517
0,0.07976367
1,0.9481523
1,0.038653597
1,0.9841653
1,0.0705955
1,0.96411955
1,0.3216227
0,0.12904662
1,0.9372096
1,0.9284011
1,0.9018088
0,0.0762902
0,0.1908264
1,0.39378667
0,0.73769623
1,0.36252695
0,0.087324955
1,0.14656939
0,0.077757806
0,0.3924659
1,0.116598144
1,0.9375321
1,0.5387865
0,0.056411553
0,0.6298818
0,0.13956946
1,0.92706555
0,0.30580413
0,0.8601168
1,0.08105437
0,0.88631934
1,0.24247162
1,0.068924464
1,0.86702883
1,0.8564635
1,0.45428708
1,0.38564715
0,0.093344934
0,0.11308428
0,0.02936602
1,0.4552135
0,0.020692976
0,0.072746955
1,0.72061163
0,0.15380912
0,0.23729171
0,0.8232555
